Conversation,Owner,File
proear_trial_escape_a_dlg,proear_anderson,BIOD_PROEAR_200
proear_level06_b_dlg,Not found,BIOD_PROEAR_200
proear_level05_b_dlg,proear_anderson,BIOD_PROEAR_200
proear_level08_b_dlg,proear_anderson,BIOD_PROEAR_200
proear_level02_b_dlg,proear_anderson,BIOD_PROEAR_200
proear_level04_b_dlg,Not found,BIOD_PROEAR_200
proear_level03_b_dlg,proear_anderson,BIOD_PROEAR_200
proear_andersonak02_b_dlg,npc_anderson,BIOD_PROEAR_300
proear_soldierpanic_a_dlg,proear_soldier,BIOD_PROEAR_410SURVIVORS
proear_soldierassist_v_dlg,proear_anderson,BIOD_PROEAR_410SURVIVORS
proear_crashedchopper_v_dlg,proear_anderson,BIOD_PROEAR_420RADIO
proear_e3_ambients_b_dlg,npc_anderson,BIOD_PROEAR_400
proear_changeofplans_a_dlg,npc_anderson,BIOD_PROEAR_400
promar_intro_m_dlg,Not found,BIOD_PROEAR_500
proear_earth_escape_m_dlg,proear_anderson,BIOD_PROEAR_440ESCAPE
promar_landing_a_dlg,hench_marine,BIOD_PROMAR_110SHUTTLE
promar_airlock_m_dlg,hench_marine,BIOD_PROMAR_125ELEVATOR
promar_intro_liara_m_dlg,hench_liara,BIOD_PROMAR_205BLIARACONV
promar_level00_b_dlg,hench_marine,BIOD_PROMAR_120GATEHOUSE
promar_party02_b_dlg,hench_marine,BIOD_PROMAR_120GATEHOUSE
promar_party02_b_dlg,hench_marine,BIOD_PROMAR_120GATEHOUSE
promar_party02_b_dlg,hench_marine,BIOD_PROMAR_120GATEHOUSE
promar_level01_b_dlg,hench_marine,BIOD_PROMAR_120GATEHOUSE
promar_level03_b_dlg,hench_liara,BIOD_PROMAR_210PARKING
promar_level03_b_dlg,hench_liara,BIOD_PROMAR_210PARKING
promar_eva_vid_v_dlg,hench_liara,BIOD_PROMAR_230LOCKERS
promar_level06_b_dlg,hench_liara,BIOD_PROMAR_240EXTERIORWALK
promar_tram_fight_p_dlg,hench_liara,BIOD_PROMAR_240EXTERIORWALK
promar_party03_b_dlg,ProMar_James_ExteriorWalkRadio,BIOD_PROMAR_240EXTERIORWALK
promar_level04_b_dlg,Not found,BIOD_PROMAR_220MELEEHALL
promar_vid_murder_v_dlg,promar_alliance_researcher,BIOD_PROMAR_310CAFETERIA
promar_liara_m_dlg,hench_liara,BIOD_PROMAR_310CAFETERIA
promar_level06_b_dlg,hench_liara,BIOD_PROMAR_310CAFETERIA
promar_level06_b_dlg,hench_liara,BIOD_PROMAR_310CAFETERIA
promar_enemy_radio1_b_dlg,promar_cerberus_leader,BIOD_PROMAR_310CAFETERIA
promar_level06_b_dlg,hench_liara,BIOD_PROMAR_310CAFETERIA
promar_enemy_radio2_dlg,SFXPointOfInterest,BIOD_PROMAR_310CAFETERIA
promar_liara_chat_a_dlg,hench_liara,BIOD_PROMAR_410SEALEDLABS
promar_party04_b_dlg,hench_liara,BIOD_PROMAR_510AUTOTURRET
promar_turret_talk_v_dlg,hench_liara,BIOD_PROMAR_520A_CONTROLS
promar_level08_b_dlg,hench_liara,BIOD_PROMAR_400LABS
promar_cerberus_corpse_v_dlg,hench_ashley,BIOD_PROMAR_520B_CORPSE
promar_radio_trick_v_dlg,tram_cer1,BIOD_PROMAR_520B_CORPSE
promar_ash_m_dlg,hench_ashley,BIOD_PROMAR_520B_CORPSE
promar_kaidan_m_dlg,hench_kaidan,BIOD_PROMAR_520B_CORPSE
promar_level09_b_dlg,hench_liara,BIOD_PROMAR_520_GSTATION
promar_tram_chat_v_dlg,hench_liara,BIOD_PROMAR_530GONDOLAS
promar_archives_m_dlg,illusiveman_holo,BIOD_PROMAR_630VAULT
promar_level13_b_dlg,hench_marine,BIOD_PROMAR_710CHASE
cit_fetch_dish_i_dlg,Not found,BIOP_SPDISH
citsam_noise_a_dlg,Not found,BIOSND_CITSAM
citsam_noise_a_dlg,Not found,BIOSND_CITSAM
citsam_noise_a_dlg,Not found,BIOSND_CITSAM
citsam_noise_a_dlg,Not found,BIOSND_CITSAM
end3_catalyst_m_dlg,end002_child,BIOD_END002DLC_400GUARDIAN
end1_beam_m_dlg,no_owner,BIOD_END001_910RACETOCONDUIT
end2_anderson_arrives_m_dlg,radio_anderson,BIOD_END002_100OPENING
end002_anderson_end_m_dlg,global_anderson,BIOD_END002_300TIMCONFLICT
end002_illusive_man_m_dlg,global_illusive_man,BIOD_END002_300TIMCONFLICT
end002_illusive_man_dies_m_dlg,global_illusive_man,BIOD_END002_300TIMCONFLICT
end3_catalyst_m_dlg,end002_child,BIOD_END002_400GUARDIAN
nor_hackett3_d_dlg,global_hackett,BIOD_NOR_204CALLHACKETT
nor_hackett1_d_dlg,global_hackett,BIOD_NOR_204CALLHACKETT
nor_hackett2_d_dlg,global_hackett,BIOD_NOR_204CALLHACKETT
nor_adams_quest_a_dlg,nor_adams,BIOD_NOR_405ENGINEERING
nor_adams_a_dlg,nor_adams,BIOD_NOR_405ENGINEERING
nor_adams_donnelly_i_dlg,nor_adams,BIOD_NOR_405ENGINEERING
nor_adams_donnelly_i_dlg,nor_adams,BIOD_NOR_405ENGINEERING
nor_ken_gabby_i_dlg,nor_ken,BIOD_NOR_405ENGINEERING
nor_ken_gabby_i_dlg,nor_ken,BIOD_NOR_405ENGINEERING
nor_engineers_a_dlg,nor_ken,BIOD_NOR_405ENGINEERING
nor_engineers_a_dlg,nor_ken,BIOD_NOR_405ENGINEERING
norhen_tali_mr_citsam_a_dlg,hench_tali,BIOD_NOR_405ENGINEERING
norhen_tali_ambs_a_dlg,hench_tali,BIOD_NOR_405ENGINEERING
norhen_tali_mr_kron7b_a_dlg,hench_tali,BIOD_NOR_405ENGINEERING
norhen_tali_mr_cerjcb_i_dlg,hench_tali,BIOD_NOR_405ENGINEERING
norhen_tali_mr_kron7a_i_dlg,hench_tali,BIOD_NOR_405ENGINEERING
nor_gabby_a_dlg,nor_gabby,BIOD_NOR_405ENGINEERING
nor_ken_a_dlg,nor_ken,BIOD_NOR_405ENGINEERING
norhen_kaid_cat002_mr_a_dlg,hench_kaidan,BIOD_NOR_405ENGINEERING
norhen_kaid_ambients_a_dlg,hench_kaidan,BIOD_NOR_405ENGINEERING
nor_ken_a_dlg,nor_ken,BIOD_NOR_405ENGINEERING
nor_engineers_a_dlg,nor_ken,BIOD_NOR_405ENGINEERING
nor_engineers_a_dlg,nor_ken,BIOD_NOR_405ENGINEERING
norhen_proth_mr_omgjck_a_dlg,hench_prothean,BIOD_NOR_405ENGINEERING
norhen_tali_lev004_a_dlg,hench_tali,BIOD_NOR_405ENGINEERING
norhen_tali_lev002_a_dlg,hench_tali,BIOD_NOR_405ENGINEERING
norhen_tali_lev003_a_dlg,hench_tali,BIOD_NOR_405ENGINEERING
norhen_tali_ambs_a_dlg,hench_tali,BIOD_NOR_405ENGINEERING
nor_adams_quest_d_dlg,nor_adams,BIOD_NOR_405ENGINEERING
nor_adams_d_dlg,nor_adams,BIOD_NOR_405ENGINEERING
norhen_tali_relationship2_d_dlg,hench_tali,BIOD_NOR_405ENGINEERING
nordrm_talking_dead_a_dlg,no_owner,BIOD_NOR_600CAT4INTRO
nordrm_talking_dead_a_dlg,no_owner,BIOD_NOR_600CAT4INTRO
nordrm_talking_dead_a_dlg,no_owner,BIOD_NOR_600CAT4INTRO
nordrm_talking_dead_a_dlg,no_owner,BIOD_NOR_600CAT4INTRO
nordrm_talking_dead_a_dlg,no_owner,BIOD_NOR_600CAT4INTRO
nordrm_talking_dead_a_dlg,no_owner,BIOD_NOR_600CAT4INTRO
nordrm_talking_dead_a_dlg,no_owner,BIOD_NOR_600CAT4INTRO
nordrm_talking_dead_a_dlg,no_owner,BIOD_NOR_600CAT4INTRO
nordrm_talking_dead_a_dlg,no_owner,BIOD_NOR_600CAT4INTRO
nordrm_talking_dead_a_dlg,no_owner,BIOD_NOR_600CAT4INTRO
nordrm_talking_dead_a_dlg,no_owner,BIOD_NOR_600CAT4INTRO
nordrm_talking_dead_a_dlg,no_owner,BIOD_NOR_600CAT4INTRO
nordrm_talking_dead_a_dlg,no_owner,BIOD_NOR_600CAT4INTRO
nordrm_talking_dead_a_dlg,no_owner,BIOD_NOR_600CAT4INTRO
nordrm_talking_dead_a_dlg,no_owner,BIOD_NOR_600CAT4INTRO
nordrm_talking_dead_a_dlg,no_owner,BIOD_NOR_600CAT4INTRO
nordrm_talking_dead_a_dlg,no_owner,BIOD_NOR_600CAT4INTRO
nordrm_talking_dead_a_dlg,no_owner,BIOD_NOR_600CAT4INTRO
nordrm_talking_dead_a_dlg,no_owner,BIOD_NOR_600CAT4INTRO
norcat_cat4_begin_d_dlg,global_hackett,BIOD_NOR_600CAT4INTRO
norcat_cat4_setup_m_dlg,hench_edi,BIOD_NOR_600CAT4INTRO
dlcpro_ext_shuttle_m_dlg,Not found,BIOD_CAT001_000LEVELTRANS
dlcpro_banter_ext_b_dlg,no_owner,BIOD_CAT001_100LANDING
dlcpro_ext_edenprime_b_dlg,hench_liara,BIOD_CAT001_100LANDING
dlcpro_int_spires_b_dlg,hench_liara,BIOD_CAT001_100LANDING
dlcpro_banter_ext_b_dlg,hench_liara,BIOD_CAT001_150PODCONVO
dlcpro_ext_reveal_m_dlg,hench_liara,BIOD_CAT001_150PODCONVO
dlcpro_ext_colony_b_dlg,hench_liara,BIOD_CAT001_200DIGSITE
dlcpro_banter_ext_b_dlg,hench_liara,BIOD_CAT001_200DIGSITE
dlcpro_ext_lab_bulk_b_dlg,hench_liara,BIOD_CAT001_300COLONY
dlcpro_ext_lab_signal_b_dlg,hench_liara,BIOD_CAT001_300COLONY
dlcpro_ext_plaza_b_dlg,hench_liara,BIOD_CAT001_300COLONY
dlcpro_ext_colony_b_dlg,hench_liara,BIOD_CAT001_300COLONY
dlcpro_ext_colony_b_dlg,hench_liara,BIOD_CAT001_300COLONY
dlcpro_ext_colony_b_dlg,hench_liara,BIOD_CAT001_300COLONY
dlcpro_ext_lab_blk_post_v_dlg,hench_liara,BIOD_CAT001_350FLASHBACKA
dlcpro_ext_lab_sig_post_v_dlg,hench_liara,BIOD_CAT001_375FLASHBACKB
dlcpro_banter_ext_b_dlg,hench_liara,BIOD_CAT001_500SIEGEFIGHT
dlcpro_banter_ext_b_dlg,hench_liara,BIOD_CAT001_500SIEGEFIGHT
dlcpro_banter_ext_b_dlg,hench_liara,BIOD_CAT001_500SIEGEFIGHT
dlcpro_banter_ext_b_dlg,hench_liara,BIOD_CAT001_500SIEGEFIGHT
dlcpro_banter_ext_b_dlg,hench_liara,BIOD_CAT001_500SIEGEFIGHT
dlcpro_banter_ext_b_dlg,hench_liara,BIOD_CAT001_500SIEGEFIGHT
dlcpro_ext_newlines_b_dlg,Not found,BIOD_CAT001_400DATACOMBAT
dlcpro_ext_lab_bulk_b_dlg,hench_liara,BIOD_CAT001_400DATACOMBAT
dlcpro_ext_lab_signal_b_dlg,hench_liara,BIOD_CAT001_400DATACOMBAT
dlcpro_ext_newlines_b_dlg,hench_liara,BIOD_CAT001_450RETURNCOMBAT
dlcpro_ext_newlines_b_dlg,hench_liara,BIOD_CAT001_450RETURNCOMBAT
dlcpro_banter_ext_b_dlg,hench_liara,BIOD_CAT001_450RETURNCOMBAT
dlcpro_banter_ext_b_dlg,hench_liara,BIOD_CAT001_505SIEGEWAVE1
dlcpro_banter_ext_b_dlg,hench_liara,BIOD_CAT001_505SIEGEWAVE1
dlcpro_banter_ext_b_dlg,hench_liara,BIOD_CAT001_510SIEGEWAVE2
dlcpro_int_finale_m_dlg,dlcpro_prothean,BIOD_CAT001_600WRAPUP
end001_prothean_d_dlg,hench_prothean,BIOD_END001_475PROTHEAN
citprs_proth_char_moment_m_dlg,hench_prothean,BIOD_CITHUB_PROTHEAN
norhen_proth_investigate_d_dlg,hench_prothean,BIOD_NOR_415CAT001DEBRIEF
norhen_proth_postcat1_m_dlg,hench_prothean,BIOD_NOR_415CAT001DEBRIEF
norhen_proth_mr_cermir_a_dlg,hench_prothean,BIOD_NOR_415PORTCARGOCONV
norhen_proth_mr_gth002_a_dlg,hench_prothean,BIOD_NOR_415PORTCARGOCONV
norhen_proth_mr_cat002_a_dlg,hench_prothean,BIOD_NOR_415PORTCARGOCONV
norhen_proth_ambients_a_dlg,hench_prothean,BIOD_NOR_415PORTCARGOCONV
norhen_proth_mr_kron7a_a_dlg,hench_prothean,BIOD_NOR_415PORTCARGOCONV
norhen_proth_mr_krogru_a_dlg,hench_prothean,BIOD_NOR_415PORTCARGOCONV
norhen_proth_mr_cat003_a_dlg,hench_prothean,BIOD_NOR_415PORTCARGOCONV
norhen_proth_mr_kro002_a_dlg,hench_prothean,BIOD_NOR_415PORTCARGOCONV
norhen_proth_mr_cat004_a_dlg,hench_prothean,BIOD_NOR_415PORTCARGOCONV
norhen_proth_mr_cat001_a_dlg,hench_prothean,BIOD_NOR_415PORTCARGOCONV
norhen_proth_mr_krogar_a_dlg,hench_prothean,BIOD_NOR_415PORTCARGOCONV
norhen_proth_mr_kro001_a_dlg,hench_prothean,BIOD_NOR_415PORTCARGOCONV
norhen_proth_mr_kron7b_a_dlg,hench_prothean,BIOD_NOR_415PORTCARGOCONV
norhen_proth_mr_gth001_a_dlg,hench_prothean,BIOD_NOR_415PORTCARGOCONV
norhen_proth_mr_cerjcb_a_dlg,hench_prothean,BIOD_NOR_415PORTCARGOCONV
norhen_proth_mr_cermir_a_dlg,hench_prothean,BIOD_NOR_415PORTCARGOCONV
norhen_proth_mr_cat002_d_dlg,hench_prothean,BIOD_NOR_415PORTCARGOCONV
norhen_proth_mr_gth001_d_dlg,hench_prothean,BIOD_NOR_415PORTCARGOCONV
norhen_proth_investigate_d_dlg,hench_prothean,BIOD_NOR_415PORTCARGOCONV
norhen_proth_relation1_d_dlg,hench_prothean,BIOD_NOR_415PORTCARGOCONV
norhen_proth_relation2_d_dlg,hench_prothean,BIOD_NOR_415PORTCARGOCONV
