.folder,.series,.game,.group,.charName,.totalWords,i,me,my,you,he,she,they,them,his,hers,theirs
../data/FinalFantasy/FFXV/,Final Fantasy,Final Fantasy XV,male,Ravus,338,8,1,3,10,1,0,1,1,1,0,0
../data/FinalFantasy/FFXV/,Final Fantasy,Final Fantasy XV,male,Verstael,1037,26,5,27,7,0,1,4,7,0,0,0
../data/FinalFantasy/FFXV/,Final Fantasy,Final Fantasy XV,female,Iris,1268,23,9,1,49,2,4,3,3,0,0,0
../data/FinalFantasy/FFXV/,Final Fantasy,Final Fantasy XV,male,Wiz,728,22,3,6,17,1,0,3,3,1,0,0
../data/FinalFantasy/FFXV/,Final Fantasy,Final Fantasy XV,male,Navyth,759,15,4,5,37,3,0,1,1,1,0,0
../data/FinalFantasy/FFXV/,Final Fantasy,Final Fantasy XV,male,Talcott,1208,16,6,3,33,18,6,6,5,3,0,0
../data/FinalFantasy/FFXV/,Final Fantasy,Final Fantasy XV,male,Jared,108,1,0,2,2,2,0,0,0,1,0,0
../data/FinalFantasy/FFXV/,Final Fantasy,Final Fantasy XV,male,Vyv,1736,47,10,20,70,0,0,5,2,1,0,0
../data/FinalFantasy/FFXV/,Final Fantasy,Final Fantasy XV,male,Old Man,114,1,3,0,2,0,0,2,0,0,0,0
../data/FinalFantasy/FFXV/,Final Fantasy,Final Fantasy XV,female,Old Woman,157,2,0,0,1,0,2,0,1,0,0,0
../data/FinalFantasy/FFXV/,Final Fantasy,Final Fantasy XV,male,Vendor,8,0,0,0,0,0,0,0,0,0,0,0
../data/FinalFantasy/FFXV/,Final Fantasy,Final Fantasy XV,female,Gentiana,443,0,1,0,0,0,3,1,1,1,0,0
../data/FinalFantasy/FFXV/,Final Fantasy,Final Fantasy XV,female,Aranea,1477,29,13,8,49,3,0,9,4,3,0,0
../data/FinalFantasy/FFXV/,Final Fantasy,Final Fantasy XV,male,Caligo,171,3,2,1,5,1,1,0,1,1,0,0
../data/FinalFantasy/FFXV/,Final Fantasy,Final Fantasy XV,male,Biggs,253,2,0,0,5,0,1,0,1,0,0,0
../data/FinalFantasy/FFXV/,Final Fantasy,Final Fantasy XV,male,Wedge,30,0,0,0,1,0,0,0,0,0,0,0
../data/FinalFantasy/FFXV/,Final Fantasy,Final Fantasy XV,female,Holly,1091,45,11,18,44,1,1,2,4,0,0,0
../data/FinalFantasy/FFXV/,Final Fantasy,Final Fantasy XV,male,Melusine Hunter,144,6,1,1,3,0,2,0,0,0,0,0
../data/FinalFantasy/FFXV/,Final Fantasy,Final Fantasy XV,female,Melusine,12,0,1,0,1,2,0,0,0,0,0,0
../data/FinalFantasy/FFXV/,Final Fantasy,Final Fantasy XV,male,Tony,55,2,0,0,2,0,0,0,0,0,0,0
../data/FinalFantasy/FFXV/,Final Fantasy,Final Fantasy XV,female,Kimya,287,15,4,3,10,2,1,8,4,0,0,0
../data/FinalFantasy/FFXV/,Final Fantasy,Final Fantasy XV,male,Altissian Guard,22,0,0,0,1,0,0,1,0,0,0,0
../data/FinalFantasy/FFXV/,Final Fantasy,Final Fantasy XV,male,Gatekeeper,44,1,1,0,2,0,0,0,0,0,0,0
../data/FinalFantasy/FFXV/,Final Fantasy,Final Fantasy XV,male,Proprietor (Wishing Birds),44,0,0,0,3,0,0,0,0,0,0,0
../data/FinalFantasy/FFXV/,Final Fantasy,Final Fantasy XV,male,Weskham,407,3,1,3,10,1,1,6,1,1,0,1
../data/FinalFantasy/FFXV/,Final Fantasy,Final Fantasy XV,female,Camelia,1540,36,17,25,59,1,4,1,6,0,0,0
../data/FinalFantasy/FFXV/,Final Fantasy,Final Fantasy XV,male,Estate Guard,10,0,0,0,0,0,0,0,0,0,0,0
../data/FinalFantasy/FFXV/,Final Fantasy,Final Fantasy XV,female,Leviathan,149,3,0,0,1,0,0,0,0,0,0,0
../data/FinalFantasy/FFXV/,Final Fantasy,Final Fantasy XV,female,Maria,197,8,1,3,6,0,1,1,0,3,0,0
../data/FinalFantasy/FFXV/,Final Fantasy,Final Fantasy XV,female,Girl,84,0,0,0,6,0,4,0,0,0,0,0
../data/FinalFantasy/FFXV/,Final Fantasy,Final Fantasy XV,male,Boy,67,0,0,0,2,2,2,0,0,0,0,0
../data/FinalFantasy/FFXV/,Final Fantasy,Final Fantasy XV,female,Shiva,522,0,0,3,1,3,2,4,2,7,0,0
../data/FinalFantasy/FFXV/,Final Fantasy,Final Fantasy XV,female,Announcement,174,0,0,0,0,0,0,0,0,0,0,0
../data/FinalFantasy/FFXV/,Final Fantasy,Final Fantasy XV,male,Bahamut,264,0,0,0,0,0,0,1,0,4,0,0
../data/FinalFantasy/FFXV/,Final Fantasy,Final Fantasy XV,female,Ezma,373,8,3,1,14,1,0,1,3,1,0,0
../data/FinalFantasy/FFXV/,Final Fantasy,Final Fantasy XV,male,Dustin,39,2,0,0,1,0,0,0,0,0,0,0
../data/FinalFantasy/FFXV/,Final Fantasy,Final Fantasy XV,male,Randolph,365,11,5,5,16,0,0,0,2,0,0,0
../data/FinalFantasy/FFXV/,Final Fantasy,Final Fantasy XV,male,Server,3,0,0,0,0,0,0,0,0,0,0,0
../data/FinalFantasy/FFXV/,Final Fantasy,Final Fantasy XV,male,Gilgamesh,334,1,2,4,13,4,0,0,0,8,0,0
../data/FinalFantasy/FFXV/,Final Fantasy,Final Fantasy XV,male,Assassin,91,4,1,0,7,0,0,0,0,0,0,0
../data/FinalFantasy/FFXIV/,Final Fantasy,Final Fantasy XIV,male,Crystal Exarch,12459,407,70,136,315,29,17,49,51,25,0,0
../data/FinalFantasy/FFXIV/,Final Fantasy,Final Fantasy XIV,male,Xamott,845,8,5,5,33,5,0,2,2,1,0,1
../data/FinalFantasy/FFXIV/,Final Fantasy,Final Fantasy XIV,male,Korutt,447,18,6,2,11,0,0,3,4,1,0,0
../data/FinalFantasy/FFXIV/,Final Fantasy,Final Fantasy XIV,female,Alisaie,29980,883,139,136,597,150,36,122,88,97,0,0
../data/FinalFantasy/FFXIV/,Final Fantasy,Final Fantasy XIV,male,Alphinaud,70981,1947,260,405,1346,236,162,280,139,172,1,4
../data/FinalFantasy/FFXIV/,Final Fantasy,Final Fantasy XIV,female,M'naago,2731,67,13,11,67,15,8,9,6,16,1,0
../data/FinalFantasy/FFXIV/,Final Fantasy,Final Fantasy XIV,female,Lyse,13743,408,112,43,264,54,28,79,56,26,0,0
../data/FinalFantasy/FFXIV/,Final Fantasy,Final Fantasy XIV,male,Meffrid,2527,47,19,13,58,9,1,15,20,8,0,1
../data/FinalFantasy/FFXIV/,Final Fantasy,Final Fantasy XIV,female,Y'shtola,23944,653,79,123,420,87,44,101,57,93,0,1
../data/FinalFantasy/FFXIV/,Final Fantasy,Final Fantasy XIV,female,Krile,5830,181,40,30,128,19,6,36,14,23,0,0
../data/FinalFantasy/FFXIV/,Final Fantasy,Final Fantasy XIV,male,Conrad,2822,37,15,17,53,7,7,12,11,9,0,0
../data/FinalFantasy/FFXIV/,Final Fantasy,Final Fantasy XIV,male,Thancred,20602,565,117,128,456,44,43,74,63,47,1,2
../data/FinalFantasy/FFXIV/,Final Fantasy,Final Fantasy XIV,female,Weeping Warbler,187,13,2,4,8,1,0,0,0,1,0,0
../data/FinalFantasy/FFXIV/,Final Fantasy,Final Fantasy XIV,male,Thoarich,190,3,0,3,5,0,0,4,0,0,0,0
../data/FinalFantasy/FFXIV/,Final Fantasy,Final Fantasy XIV,male,Chai-Nuzz,5774,191,36,45,117,11,6,16,14,5,0,0
../data/FinalFantasy/FFXIV/,Final Fantasy,Final Fantasy XIV,male,Wiscar,1250,41,13,21,37,6,2,6,5,4,0,0
../data/FinalFantasy/FFXIV/,Final Fantasy,Final Fantasy XIV,male,Watt,353,7,3,8,5,2,2,0,0,1,0,0
../data/FinalFantasy/FFXIV/,Final Fantasy,Final Fantasy XIV,male,Arenvald,2973,92,19,28,64,9,11,11,10,6,0,0
../data/FinalFantasy/FFXIV/,Final Fantasy,Final Fantasy XIV,male,Pipin,3052,64,10,25,51,10,2,12,10,6,0,0
../data/FinalFantasy/FFXIV/,Final Fantasy,Final Fantasy XIV,male,Raubahn,8404,176,29,51,235,29,19,49,25,26,0,0
../data/FinalFantasy/FFXIV/,Final Fantasy,Final Fantasy XIV,female,Yugiri,9849,269,39,116,155,35,12,43,25,26,0,0
../data/FinalFantasy/FFXIV/,Final Fantasy,Final Fantasy XIV,female,Alianne,1722,49,6,19,33,8,3,5,2,13,0,2
../data/FinalFantasy/FFXIV/,Final Fantasy,Final Fantasy XIV,male,Riol,2762,56,44,1,12,21,3,6,3,4,0,0
../data/FinalFantasy/FFXIV/,Final Fantasy,Final Fantasy XIV,male,Katana-bearing Centurion,225,15,5,6,9,0,0,0,0,0,0,0
../data/FinalFantasy/FFXIV/,Final Fantasy,Final Fantasy XIV,male,Elidibus,3699,122,23,55,136,5,4,17,15,6,0,0
../data/FinalFantasy/FFXIV/,Final Fantasy,Final Fantasy XIV,male,Hoary Boulder,754,26,6,12,15,0,0,1,3,0,0,0
../data/FinalFantasy/FFXIV/,Final Fantasy,Final Fantasy XIV,male,Maxima,955,28,5,9,14,13,0,2,0,5,0,0
../data/FinalFantasy/FFXIV/,Final Fantasy,Final Fantasy XIV,male,Cid,6861,135,32,33,144,21,8,16,24,12,0,1
../data/FinalFantasy/FFXIV/,Final Fantasy,Final Fantasy XIV,male,Alliance Herald,33,1,0,0,0,1,0,0,0,0,0,0
../data/FinalFantasy/FFXIV/,Final Fantasy,Final Fantasy XIV,male,Gibrillont,813,10,3,6,15,1,6,6,4,1,0,0
../data/FinalFantasy/FFXIV/,Final Fantasy,Final Fantasy XIV,male,Gerraldieux,314,4,4,0,2,0,16,0,2,0,0,0
../data/FinalFantasy/FFXIV/,Final Fantasy,Final Fantasy XIV,female,Ryne,4260,183,41,14,135,16,9,19,14,5,0,0
../data/FinalFantasy/FFXIV/,Final Fantasy,Final Fantasy XIV,male,Urianger,16593,340,47,95,28,47,19,72,27,81,0,0
../data/FinalFantasy/FFXIV/,Final Fantasy,Final Fantasy XIV,male,Magnus,1284,31,11,10,43,2,2,5,5,0,0,0
../data/FinalFantasy/FFXIV/,Final Fantasy,Final Fantasy XIV,male,Thaffe,1312,30,5,2,47,6,3,3,5,2,0,0
../data/FinalFantasy/FFXIV/,Final Fantasy,Final Fantasy XIV,male,Guthjon,711,14,3,2,24,3,4,4,6,2,0,0
../data/FinalFantasy/FFXIV/,Final Fantasy,Final Fantasy XIV,female,Ahelissa,397,5,0,0,16,4,0,1,0,0,0,0
../data/FinalFantasy/FFXIV/,Final Fantasy,Final Fantasy XIV,male,Tebbe,62,1,1,0,1,0,0,0,0,0,0,0
../data/FinalFantasy/FFXIV/,Final Fantasy,Final Fantasy XIV,female,Minfilia,14541,461,75,61,370,68,34,57,42,36,1,0
../data/FinalFantasy/FFXIV/,Final Fantasy,Final Fantasy XIV,male,Runar,2314,68,12,9,77,0,23,14,6,0,0,0
../data/FinalFantasy/FFXIV/,Final Fantasy,Final Fantasy XIV,female,Placid Elder,0,0,0,0,0,0,0,0,0,0,0,0
../data/FinalFantasy/FFXIV/,Final Fantasy,Final Fantasy XIV,female,Vondia,66,0,0,0,2,0,0,0,0,0,0,0
../data/FinalFantasy/FFXIV/,Final Fantasy,Final Fantasy XIV,male,Asgeir,104,2,0,0,10,0,2,0,0,0,0,0
../data/FinalFantasy/FFXIV/,Final Fantasy,Final Fantasy XIV,male,Hien,10283,303,49,84,213,38,19,45,28,42,0,0
../data/FinalFantasy/FFXIV/,Final Fantasy,Final Fantasy XIV,male,Tansui,1263,30,6,2,57,1,6,3,7,2,0,0
../data/FinalFantasy/FFXIV/,Final Fantasy,Final Fantasy XIV,female,Cirina,2784,87,13,14,116,11,0,12,7,5,0,0
../data/FinalFantasy/FFXIV/,Final Fantasy,Final Fantasy XIV,male,Cassard,1237,25,6,10,35,0,2,4,2,2,0,0
../data/FinalFantasy/FFXIV/,Final Fantasy,Final Fantasy XIV,female,Tesleen,1331,38,7,6,52,5,12,4,5,4,0,0
../data/FinalFantasy/FFXIV/,Final Fantasy,Final Fantasy XIV,male,Biggs,788,9,3,6,24,2,6,7,0,0,0,0
../data/FinalFantasy/FFXIV/,Final Fantasy,Final Fantasy XIV,male,Wedge,1813,45,8,5,42,10,6,4,3,1,0,0
../data/FinalFantasy/FFXIV/,Final Fantasy,Final Fantasy XIV,male,Regula van Hydrus,272,6,3,1,4,1,1,0,1,1,0,0
../data/FinalFantasy/FFXIV/,Final Fantasy,Final Fantasy XIV,female,Lucia,4623,119,28,38,91,36,7,13,6,36,0,0
../data/FinalFantasy/FFXIV/,Final Fantasy,Final Fantasy XIV,male,Kai-Shirr,1215,40,19,9,30,2,1,2,1,3,0,0
../data/FinalFantasy/FFXIV/,Final Fantasy,Final Fantasy XIV,male,Glassy-eyed Resident,4,0,0,0,0,0,0,0,0,0,0,0
../data/FinalFantasy/FFXIV/,Final Fantasy,Final Fantasy XIV,female,Red Jongleur,285,2,0,0,5,0,0,1,0,0,0,0
../data/FinalFantasy/FFXIV/,Final Fantasy,Final Fantasy XIV,female,Blue Jongleur,150,0,1,0,2,0,0,0,0,1,0,0
../data/FinalFantasy/FFXIV/,Final Fantasy,Final Fantasy XIV,male,Tristol,1090,47,18,14,47,10,0,10,2,2,0,0
../data/FinalFantasy/FFXIV/,Final Fantasy,Final Fantasy XIV,male,Gosetsu,4600,108,25,56,85,30,22,25,6,20,1,0
../data/FinalFantasy/FFXIV/,Final Fantasy,Final Fantasy XIV,female,Sadu,974,17,4,2,39,3,0,9,4,9,0,0
../data/FinalFantasy/FFXIV/,Final Fantasy,Final Fantasy XIV,male,Fufulupa,1209,36,7,8,27,9,6,0,2,4,0,0
../data/FinalFantasy/FFXIV/,Final Fantasy,Final Fantasy XIV,female,Tataru,10484,294,82,61,317,23,14,39,34,17,2,0
../data/FinalFantasy/FFXIV/,Final Fantasy,Final Fantasy XIV,female,Higiri,698,15,0,9,17,8,0,0,0,5,0,0
../data/FinalFantasy/FFXIV/,Final Fantasy,Final Fantasy XIV,male,Papashan,1656,47,9,12,52,5,2,10,6,5,0,0
../data/FinalFantasy/FFXIV/,Final Fantasy,Final Fantasy XIV,female,Dewlala,585,11,1,1,17,5,3,1,0,4,0,0
../data/FinalFantasy/FFXIV/,Final Fantasy,Final Fantasy XIV,male,Danyell,24,0,0,0,0,0,1,0,0,0,0,0
../data/FinalFantasy/FFXIV/,Final Fantasy,Final Fantasy XIV,female,Kikipu,38,1,0,0,2,0,0,0,0,0,0,0
../data/FinalFantasy/FFXIV/,Final Fantasy,Final Fantasy XIV,male,Spotted Meadow,26,1,1,1,0,0,0,0,0,0,0,0
../data/FinalFantasy/FFXIV/,Final Fantasy,Final Fantasy XIV,female,Meriel,12,1,1,0,0,0,0,0,0,0,0,0
../data/FinalFantasy/FFXIV/,Final Fantasy,Final Fantasy XIV,male,Lolorito,696,17,4,6,13,5,0,0,1,9,0,0
../data/FinalFantasy/FFXIV/,Final Fantasy,Final Fantasy XIV,female,Ysayle,3413,101,25,27,67,13,1,16,8,17,0,0
../data/FinalFantasy/FFXIV/,Final Fantasy,Final Fantasy XIV,male,Estinien,7969,236,50,81,144,35,12,26,12,57,0,0
../data/FinalFantasy/FFXIV/,Final Fantasy,Final Fantasy XIV,male,Hancock,2793,78,9,13,73,7,10,17,1,4,0,0
../data/FinalFantasy/FFXIV/,Final Fantasy,Final Fantasy XIV,male,Karaku,144,5,1,0,5,0,0,1,0,0,0,0
../data/FinalFantasy/FFXIV/,Final Fantasy,Final Fantasy XIV,female,Kotokaze,275,11,0,0,11,0,0,1,0,0,0,0
../data/FinalFantasy/FFXIV/,Final Fantasy,Final Fantasy XIV,female,Midnight Dew,143,1,1,0,2,0,0,0,1,2,0,0
../data/FinalFantasy/FFXIV/,Final Fantasy,Final Fantasy XIV,male,Administrative Clerk,108,3,0,0,2,0,0,0,1,0,0,0
../data/FinalFantasy/FFXIV/,Final Fantasy,Final Fantasy XIV,male,Secretariat Clerk,44,1,0,0,0,0,0,0,0,0,0,0
../data/FinalFantasy/FFXIV/,Final Fantasy,Final Fantasy XIV,male,Hythlodaeus,1733,40,4,11,36,14,5,8,2,14,0,0
../data/FinalFantasy/FFXIV/,Final Fantasy,Final Fantasy XIV,male,Asahi,971,35,8,14,12,1,0,2,4,1,0,0
../data/FinalFantasy/FFXIV/,Final Fantasy,Final Fantasy XIV,female,Leonnie,87,5,0,3,1,0,0,0,0,0,0,0
../data/FinalFantasy/FFXIV/,Final Fantasy,Final Fantasy XIV,female,Armelle,265,3,2,0,10,0,0,0,0,0,0,0
../data/FinalFantasy/FFXIV/,Final Fantasy,Final Fantasy XIV,female,Ersabel,421,4,1,1,9,0,2,4,1,0,0,0
../data/FinalFantasy/FFXIV/,Final Fantasy,Final Fantasy XIV,male,Zanthael,791,18,8,5,41,2,2,3,2,0,0,0
../data/FinalFantasy/FFXIV/,Final Fantasy,Final Fantasy XIV,female,Hilda,1777,26,12,6,30,11,0,7,7,12,0,0
../data/FinalFantasy/FFXIV/,Final Fantasy,Final Fantasy XIV,male,Haurchefant,3897,95,14,47,108,15,3,14,4,21,0,0
../data/FinalFantasy/FFXIV/,Final Fantasy,Final Fantasy XIV,male,Filthy Fellow,98,0,0,1,5,1,0,0,1,0,0,0
../data/FinalFantasy/FFXIV/,Final Fantasy,Final Fantasy XIV,male,Temple Knight Squire,102,6,0,2,2,0,0,4,0,0,0,0
../data/FinalFantasy/FFXIV/,Final Fantasy,Final Fantasy XIV,male,Charibert,119,1,0,2,1,0,0,0,0,0,0,0
../data/FinalFantasy/FFXIV/,Final Fantasy,Final Fantasy XIV,male,Zephirin,197,2,0,0,1,1,0,2,0,0,0,0
../data/FinalFantasy/FFXIV/,Final Fantasy,Final Fantasy XIV,male,Aymeric,10300,287,53,134,221,40,11,22,11,48,0,2
../data/FinalFantasy/FFXIV/,Final Fantasy,Final Fantasy XIV,male,House Fortemps Knight,558,8,5,2,22,1,0,2,0,6,0,0
../data/FinalFantasy/FFXIV/,Final Fantasy,Final Fantasy XIV,male,Count Edmont de Fortemps,2725,61,9,35,87,26,3,11,6,15,0,0
../data/FinalFantasy/FFXIV/,Final Fantasy,Final Fantasy XIV,male,House Fortemps Steward,213,2,0,4,7,1,0,0,1,3,0,0
../data/FinalFantasy/FFXIV/,Final Fantasy,Final Fantasy XIV,male,Black-robed Ascian,17,0,0,0,3,0,0,0,0,0,0,0
../data/FinalFantasy/FFXIV/,Final Fantasy,Final Fantasy XIV,male,Owyne,584,17,7,5,21,1,2,1,2,0,0,0
../data/FinalFantasy/FFXIV/,Final Fantasy,Final Fantasy XIV,female,Momodi,6991,105,37,15,299,10,15,32,13,5,0,0
../data/FinalFantasy/FFXIV/,Final Fantasy,Final Fantasy XIV,female,Serendipity,269,4,0,2,14,2,0,0,1,1,0,0
../data/FinalFantasy/FFXIV/,Final Fantasy,Final Fantasy XIV,female,Merlwyb,5298,136,14,34,99,18,4,25,14,14,0,2
../data/FinalFantasy/FFXIV/,Final Fantasy,Final Fantasy XIV,male,Wheiskaet,1241,33,9,7,67,7,3,2,1,2,0,0
../data/FinalFantasy/FFXIV/,Final Fantasy,Final Fantasy XIV,male,Landenel,492,12,5,3,23,1,0,0,4,1,0,0
../data/FinalFantasy/FFXIV/,Final Fantasy,Final Fantasy XIV,female,Mowen,111,4,0,1,1,4,0,0,0,2,0,0
../data/FinalFantasy/FFXIV/,Final Fantasy,Final Fantasy XIV,male,Cornenne,232,6,0,0,4,5,0,0,1,2,0,0
../data/FinalFantasy/FFXIV/,Final Fantasy,Final Fantasy XIV,male,Hathenbet,199,8,1,0,3,5,0,1,0,1,0,0
../data/FinalFantasy/FFXIV/,Final Fantasy,Final Fantasy XIV,male,Manager of Suites,1267,32,6,6,69,4,0,8,2,0,0,0
../data/FinalFantasy/FFXIV/,Final Fantasy,Final Fantasy XIV,male,Emet-Selch,5362,139,26,40,193,14,7,14,8,16,0,2
../data/FinalFantasy/FFXIV/,Final Fantasy,Final Fantasy XIV,female,Temulun,544,6,0,2,18,0,2,5,2,0,0,0
../data/FinalFantasy/FFXIV/,Final Fantasy,Final Fantasy XIV,male,Lamberteint,1136,22,7,6,43,2,3,0,2,0,0,0
../data/FinalFantasy/FFXIV/,Final Fantasy,Final Fantasy XIV,female,Ceana,1067,34,19,12,40,4,0,0,0,2,0,0
../data/FinalFantasy/FFXIV/,Final Fantasy,Final Fantasy XIV,female,Ourcen,432,21,2,5,16,3,1,3,1,4,0,0
../data/FinalFantasy/FFXIV/,Final Fantasy,Final Fantasy XIV,male,Isembard,660,18,4,2,17,0,7,2,2,0,0,0
../data/FinalFantasy/FFXIV/,Final Fantasy,Final Fantasy XIV,male,Pawnil,64,2,1,3,1,0,0,1,0,0,0,0
../data/FinalFantasy/FFXIV/,Final Fantasy,Final Fantasy XIV,male,Todden,3,0,0,0,0,0,0,0,0,0,0,0
../data/FinalFantasy/FFXIV/,Final Fantasy,Final Fantasy XIV,male,Halric,18,1,0,0,1,0,0,0,0,0,0,0
../data/FinalFantasy/FFXIV/,Final Fantasy,Final Fantasy XIV,male,Distressed Soldier,43,0,0,0,0,0,0,1,0,0,0,0
../data/FinalFantasy/FFXIV/,Final Fantasy,Final Fantasy XIV,female,Yugiri Mistwalker,23,0,0,0,0,1,0,0,0,0,0,0
../data/FinalFantasy/FFXIV/,Final Fantasy,Final Fantasy XIV,male,Imperial Magitek Engineer,25,0,0,0,0,0,0,0,0,0,0,0
../data/FinalFantasy/FFXIV/,Final Fantasy,Final Fantasy XIV,male,Katana-wielding Soldier,48,3,0,2,2,0,0,0,0,0,0,0
../data/FinalFantasy/FFXIV/,Final Fantasy,Final Fantasy XIV,male,Imperial Centurion,65,0,0,0,2,0,0,0,4,0,0,0
../data/FinalFantasy/FFXIV/,Final Fantasy,Final Fantasy XIV,male,Emmanellain,4486,170,61,54,118,19,8,13,7,3,0,2
../data/FinalFantasy/FFXIV/,Final Fantasy,Final Fantasy XIV,male,Honoroit,1564,61,13,36,55,21,1,5,5,11,0,0
../data/FinalFantasy/FFXIV/,Final Fantasy,Final Fantasy XIV,male,Laniaitte,1404,38,6,8,39,7,0,1,0,9,0,0
../data/FinalFantasy/FFXIV/,Final Fantasy,Final Fantasy XIV,male,Bartholomew,1012,32,6,21,54,2,2,0,0,0,0,0
../data/FinalFantasy/FFXIV/,Final Fantasy,Final Fantasy XIV,female,Nanamo Ul Namo,2822,108,15,38,48,9,1,9,5,13,0,0
../data/FinalFantasy/FFXIV/,Final Fantasy,Final Fantasy XIV,female,Kan-E-Senna,4848,93,24,40,119,12,7,22,17,9,1,0
../data/FinalFantasy/FFXIV/,Final Fantasy,Final Fantasy XIV,male,Storm Runner,10,0,0,0,0,0,0,0,0,0,0,0
../data/FinalFantasy/FFXIV/,Final Fantasy,Final Fantasy XIV,male,Serpent Runner,32,2,0,4,0,0,0,0,0,0,0,0
../data/FinalFantasy/FFXIV/,Final Fantasy,Final Fantasy XIV,male,Lahabrea,415,6,0,0,11,2,0,2,4,0,0,0
../data/FinalFantasy/FFXIV/,Final Fantasy,Final Fantasy XIV,male,Masgud,137,3,1,1,9,0,0,0,0,0,0,0
../data/FinalFantasy/FFXIV/,Final Fantasy,Final Fantasy XIV,male,Buscarron,1875,34,8,11,32,29,0,3,11,9,0,0
../data/FinalFantasy/FFXIV/,Final Fantasy,Final Fantasy XIV,female,Yda,2660,87,21,11,77,8,9,7,11,4,0,0
../data/FinalFantasy/FFXIV/,Final Fantasy,Final Fantasy XIV,male,Papalymo,3703,74,11,11,56,17,6,13,6,17,0,0
../data/FinalFantasy/FFXIV/,Final Fantasy,Final Fantasy XIV,female,Moenbryda,474,11,7,2,18,1,4,0,0,0,0,0
../data/FinalFantasy/FFXIV/,Final Fantasy,Final Fantasy XIV,female,Uimet,731,20,2,2,19,3,1,4,4,0,0,0
../data/FinalFantasy/FFXIV/,Final Fantasy,Final Fantasy XIV,female,Cymet,677,14,1,2,25,2,5,2,3,1,0,0
../data/FinalFantasy/FFXIV/,Final Fantasy,Final Fantasy XIV,female,Almet,2313,46,3,10,66,2,5,11,8,4,0,0
../data/FinalFantasy/FFXIV/,Final Fantasy,Final Fantasy XIV,female,Pauline,378,8,1,2,11,0,1,0,0,0,0,0
../data/FinalFantasy/FFXIV/,Final Fantasy,Final Fantasy XIV,male,Flame Herald,31,0,0,0,1,0,0,0,1,0,0,0
../data/FinalFantasy/FFXIV/,Final Fantasy,Final Fantasy XIV,female,Loanne,156,5,0,1,2,0,0,0,1,0,0,0
../data/FinalFantasy/FFXIV/,Final Fantasy,Final Fantasy XIV,male,Chaunollet,130,3,0,0,0,0,0,0,0,0,0,0
../data/FinalFantasy/FFXIV/,Final Fantasy,Final Fantasy XIV,male,Eybor,198,4,0,0,3,1,0,0,1,0,0,0
../data/FinalFantasy/FFXIV/,Final Fantasy,Final Fantasy XIV,female,Theva,289,5,2,0,14,0,0,1,1,0,0,0
../data/FinalFantasy/FFXIV/,Final Fantasy,Final Fantasy XIV,male,Godbert,266,4,2,3,5,0,0,2,0,0,0,0
../data/FinalFantasy/FFXIV/,Final Fantasy,Final Fantasy XIV,male,Rasho,1049,20,7,4,34,14,4,2,4,6,0,0
../data/FinalFantasy/FFXIV/,Final Fantasy,Final Fantasy XIV,male,Atharn,227,3,1,1,8,0,0,0,1,0,0,0
../data/FinalFantasy/FFXIV/,Final Fantasy,Final Fantasy XIV,male,Voyne,56,4,0,2,1,0,0,2,0,0,0,0
../data/FinalFantasy/FFXIV/,Final Fantasy,Final Fantasy XIV,male,Unnerved Fisher,41,1,1,1,2,1,0,0,0,0,0,0
../data/FinalFantasy/FFXIV/,Final Fantasy,Final Fantasy XIV,male,Theyler,897,18,2,4,25,4,0,6,2,0,0,0
../data/FinalFantasy/FFXIV/,Final Fantasy,Final Fantasy XIV,male,Gallant Guardsman,229,10,0,3,3,3,0,3,0,1,0,0
../data/FinalFantasy/FFXIV/,Final Fantasy,Final Fantasy XIV,male,Composed Fisher,20,1,0,0,1,0,0,0,0,0,0,0
../data/FinalFantasy/FFXIV/,Final Fantasy,Final Fantasy XIV,male,Vonard,159,7,0,1,7,0,0,0,0,0,0,0
../data/FinalFantasy/FFXIV/,Final Fantasy,Final Fantasy XIV,female,J'moldva,325,5,2,0,0,1,0,0,2,8,0,0
../data/FinalFantasy/FFXIV/,Final Fantasy,Final Fantasy XIV,male,Eulmoran Adjutant,153,3,0,0,4,0,0,1,0,0,0,0
../data/FinalFantasy/FFXIV/,Final Fantasy,Final Fantasy XIV,male,Eulmoran Soldier,8,0,0,0,0,0,0,0,0,0,0,0
../data/FinalFantasy/FFXIV/,Final Fantasy,Final Fantasy XIV,male,Glaumunt,1326,33,13,11,39,0,2,9,2,0,0,0
../data/FinalFantasy/FFXIV/,Final Fantasy,Final Fantasy XIV,male,Coultenet,725,24,1,6,22,1,1,1,2,1,0,0
../data/FinalFantasy/FFXIV/,Final Fantasy,Final Fantasy XIV,male,Wilred,855,21,7,7,24,2,0,0,0,1,0,0
../data/FinalFantasy/FFXIV/,Final Fantasy,Final Fantasy XIV,male,Edelstein,766,13,2,8,19,0,3,2,4,0,0,0
../data/FinalFantasy/FFXIV/,Final Fantasy,Final Fantasy XIV,female,Unruffled Refugee,97,6,0,1,1,0,0,0,0,1,0,0
../data/FinalFantasy/FFXIV/,Final Fantasy,Final Fantasy XIV,female,Maelie,78,7,1,1,1,1,0,0,0,0,0,0
../data/FinalFantasy/FFXIV/,Final Fantasy,Final Fantasy XIV,male,Vault Priest,188,4,0,2,8,0,0,2,0,0,0,0
../data/FinalFantasy/FFXIV/,Final Fantasy,Final Fantasy XIV,male,Ragged Refugee,32,1,0,0,1,0,0,0,0,0,0,0
