"ID","Name"
"genip_lyrium_vein_1","Lyrium Vein"
"genip_lyrium_vein_2","Lyrium Vein"
"genip_lyrium_vein_3","Lyrium Vein"
"genip_map","Map"
"genip_map_lake","Map of Lake Calenhad"
"genip_marketstall_cloth_dw","Market Stall"
"genip_marketstall_divide_dw","Market Stall Divider"
"genip_marketstall_dw","Market Stall"
"genip_marketstall_front_dw","Market Stall"
"genip_market_stall","Market Stall"
"genip_mirror_fade","Mirror"
"genip_mirror_puzzle","Mirror"
"genip_mousehole","Mouse Hole"
"genip_mug_pewter","Mug"
"genip_natural_web","Web Trap"
"genip_note","Note"
"genip_painting_dwf_1","Painting"
"genip_painting_dwf_2","Painting"
"genip_pendulum_blade","Blade Trap"
"genip_phylactery","Phylactery"
"genip_piercing_blade","Blade Trap"
"genip_pile_coins","Pile of Coins"
"genip_pile_filth","Pile of Filth"
"genip_pile_rags","Pile of Rags"
"genip_pillar_rune","Pillar"
"genip_pillar_weakened","Pillar"
"genip_platform","Platform"
"genip_pool_water","Pool of Water"
"genip_pool_water_1","Pool of Water"
"genip_pool_water_2","Pool of Water"
"genip_pool_water_3","Pool of Water"
"genip_portcullis","Portcullis"
"genip_press_plate_dwf_1","Pressure Plate"
"genip_press_plate_dwf_2","Pressure Plate"
"genip_press_plate_rnd_lrg","Pressure Plate"
"genip_press_plate_rnd_med","Pressure Plate"
"genip_press_plate_rnd_sml","Pressure Plate"
"genip_press_plate_rnd_tny","Pressure Plate"
"genip_press_plate_sqr_lrg","Pressure Plate"
"genip_press_plate_sqr_med","Pressure Plate"
"genip_press_plate_sqr_sml","Pressure Plate"
"genip_prison_force","Prison of Force"
"genip_proving_crowd","Proving Crowd Object"
"genip_reliquary","Reliquary"
"genip_roadsign","Road Sign"
"genip_rock","Fractured Stone"
"genip_rowboat","Rowboat"
"genip_rubble","Rubble"
"genip_sack_large","Sack"
"genip_sack_pile","Pile of Sacks"
"genip_sack_small","Sack"
"genip_sarcophagus","Sarcophagus"
"genip_sarcophagus_dwarven","Sarcophagus"
"genip_scarecrow","Scarecrow"
"genip_scarecrow_fade","Scarecrow"
"genip_scroll_pile","Scrolls"
"genip_scroll_rolled","Scroll"
"genip_scroll_single_1","Scroll"
"genip_scything_blade","Rusty Blade"
"genip_shackles","Shackles"
"genip_shelf_empty","Shelf"
"genip_shelf_empty_dwarven_1","Shelf"
"genip_shelf_empty_dwarven_2","Shelf"
"genip_shelf_potions","Shelf"
"genip_shelf_sliding","Shelf"
"genip_shelves_books","Shelves"
"genip_shelves_kitchen","Shelves"
"genip_shrine_roadside","Roadside Shrine"
"genip_shrub","Shrub"
"genip_signal_fire","Bonfire"
"genip_signpost_1","Signpost"
"genip_signpost_2","Signpost"
"genip_spirit_app_head","Spirit Apparatus Head"
"genip_statue_andraste","Statue"
"genip_statue_broken_1","Statue"
"genip_statue_broken_2","Statue"
"genip_statue_dog","Statue"
"genip_statue_elven_1","Statue"
"genip_statue_elven_2","Statue"
"genip_statue_elven_3","Statue"
"genip_statue_elven_4","Statue"
"genip_statue_head_1","Statue"
"genip_statue_head_2","Statue"
"genip_statue_head_3","Statue"
"genip_statue_head_4","Statue"
"genip_statue_head_5","Statue"
"genip_statue_monstrous_1","Statue"
"genip_statue_monstrous_2","Statue"
"genip_statue_monstrous_3","Statue"
"genip_statue_monstrous_4","Statue"
"genip_statue_monstrous_5","Statue"
"genip_statue_paragon_1","Statue"
"genip_statue_paragon_2","Statue"
"genip_statue_shield","Statue"
"genip_statue_tev1","Statue"
"genip_statue_tev2","Statue"
"genip_statue_tev3","Statue"
"genip_statue_tunnel_blocker","Statue"
"genip_steel_claw","Leghold Trap"
"genip_stool","Stool"
"genip_summoning_circle","Summoning Circle"
"genip_table_dwarven_1","Table"
"genip_table_dwarven_2","Table"
"genip_table_dwarven_3","Table"
"genip_table_dwarven_4","Table"
"genip_table_round","Table"
"genip_table_small","Table"
"genip_table_standing_stone","Standing Stone Table"
"genip_table_stone_flip","Table"
"genip_table_tall","Table"
"genip_table_wood_1","Table"
"genip_table_wood_flipped_1","Table"
"genip_tent_large_dalish","Tent"
"genip_tent_puzzle","Tent"
"genip_tent_small","Tent"
"genip_tent_small_dalish","Tent"
"genip_tent_tall","Tent"
"genip_throne_archback","Throne"
"genip_throne_dwarf","Throne"
"genip_throne_squareback","Throne"
"genip_tongs_blacksmith","Blacksmith Tongs"
"genip_tools_anvil_ds","Darkspawn Anvil"
"genip_tools_bellows_ds","Darkspawn Bellows"
"genip_tools_blacksmith","Blacksmith Hammer"
"genip_tools_hammer_ds","Darkspawn Hammer"
"genip_tools_poker_ds","Darkspawn Poker"
"genip_torture_rack","Torture Rack"
"genip_totem_ds","Darkspawn Totem"
"genip_trap_barrel","Trapped Barrel"
"genip_trap_crafted_101","Small Grease Trap"
"genip_trap_crafted_103","Small Claw Trap"
"genip_trap_crafted_104","Spring Trap"
"genip_trap_crafted_105","Acidic Trap"
"genip_trap_crafted_201","Acidic Trap"
"genip_trap_crafted_203","Mild Choking Powder Trap"
"genip_trap_crafted_204","Mild Lure"
"genip_trap_crafted_205","Small Shrapnel Trap"
"genip_trap_crafted_206","Large Claw Trap"
"genip_trap_crafted_207","Mild Sleeping Gas Trap"
"genip_trap_crafted_208","Fire Trap"
"genip_trap_crafted_209","Freeze Trap"
"genip_trap_crafted_210","Shock Trap"
"genip_trap_crafted_301","Acidic Grease Trap"
"genip_trap_crafted_303","Choking Powder Trap"
"genip_trap_crafted_304","Interesting Lure"
"genip_trap_crafted_305","Large Shrapnel Trap"
"genip_trap_crafted_306","Sleeping Gas Trap"
"genip_trap_crafted_307","Soulrot Trap"
"genip_trap_crafted_401","Choking Powder Cloud Trap"
"genip_trap_crafted_402","Overpowering Lure"
"genip_trap_crafted_403","Sleeping Gas Cloud Trap"
"genip_trap_explosion","Trap Trigger"
"genip_trap_glyph","Glyph of Paralysis"
"genip_trap_grease","Barrel of Oil"
"genip_trap_summoning","Summoning Trap"
"genip_trap_template","Trap Trigger"
"genip_trap_trigger_1","Trap Trigger"
"genip_treasure_pile","Treasure Pile"
"genip_tree_dead","Dead Tree"
"genip_tree_stump","Tree Stump"
"genip_tripwire","Tripwire"
"genip_tripwire_wide","Tripwire"
"genip_tunnel_opening","Tunnel Opening"
"genip_urn_ash_wraith","Urn"
"genip_urn_sacred_ashes","Urn of Sacred Ashes"
"genip_valve","Valve"
"genip_vanity_2","Vanity"
"genip_vase","Vase"
"genip_vase_china","Vase"
"genip_wagon","Wagon"
"genip_wall_carving_archon_1","Wall Carving"
"genip_wall_carving_archon_2","Wall Carving"
"genip_wall_carving_dwf_1","Wall Carving"
"genip_wall_carving_dwf_2","Wall Carving"
"genip_wall_carving_dwf_3","Wall Carving"
"genip_wall_carving_dwf_4","Wall Carving"
"genip_wall_carving_maf_1","Wall Carving"
"genip_wall_carving_maf_2","Wall Carving"
"genip_weapon_stand_1","Weapon Stand"
"genip_weapon_stand_2","Weapon Stand"
"genip_weapon_stand_3","Weapon Stand"
"genip_whip","Whip"
"genip_wildflower","Wildflower"
"genip_windmill","Windmill"
"genip_winerack","Wine Rack"
"genip_wood_claw","Flimsy Leghold Trap"
"genlock_1","Genlock"
"genlock_2","Genlock, Alpha"
"genlock_3","Genlock, Emissary"
"genlock_4","Genlock"
"genlock_alpha_dual_axes","Genlock Alpha"
"genlock_alpha_sbow_daggers","Genlock Alpha"
"genlock_alpha_sbow_mace_sld","Genlock Alpha"
"genlock_alpha_sbow_mix","Genlock Alpha"
"genlock_axe","Genlock"
"genlock_ballista","Genlock"
"genlock_dagger","Genlock"
"genlock_emissary_bal","Genlock Emissary"
"genlock_emissary_def","Genlock Emissary"
"genlock_emissary_off","Genlock Emissary"
"genlock_epic_dualaxe","Genlock Shadow"
"genlock_epic_dualdaggers","Genlock Phantom"
"genlock_mace","Genlock"
"genlock_sbow_dagger","Genlock"
"genlock_sbow_dagger_shield","Genlock"
"genlock_sbow_mace","Genlock"
"gen_im_acc_amu_am10","Shaper's Amulet"
"gen_im_acc_amu_am11","Aneirin's Token"
"gen_im_acc_amu_am12","Spirit Charm"
"gen_im_acc_amu_am13","Sailor's Charm"
"gen_im_acc_amu_am14","Spirit Ward"
"gen_im_acc_amu_am15","Mud Idol"
"gen_im_acc_amu_am16","Magister's Shield"
"gen_im_acc_amu_am17","Apprentice's Amulet"
"gen_im_acc_amu_am18","Amulet of Accord"
"gen_im_acc_amu_am19","Silver Cord"
"gen_im_acc_amu_am6","Lifedrinker"
"gen_im_acc_amu_am7","Faulty Amulet"
"gen_im_acc_amu_am8","Gateway Amulet"
"gen_im_acc_amu_am9","Smith's Heart"
"gen_im_acc_amu_ath","Athras's Pendant"
"gen_im_acc_amu_cir1","Charm of Flame"
"gen_im_acc_amu_cir2","Charm of Still Waters"
"gen_im_acc_amu_cld10","Hearthstone Pendant"
"gen_im_acc_amu_cld20","Shiver"
"gen_im_acc_amu_dal","Dalish Pendant"
"gen_im_acc_amu_ele10","Caridin's Cage"
"gen_im_acc_amu_hal","Halla Horn"
"gen_im_acc_amu_lel","Seekerâ","s Circle"
"gen_im_acc_amu_men10","Temperament"
"gen_im_acc_amu_men20","North Ward"
"gen_im_acc_amu_mor","Wildstone Clasp"
"gen_im_acc_amu_nck","Heirloom Necklace"
"gen_im_acc_amu_phs20","Deadhead Charge"
"gen_im_acc_amu_spl","The Spellward"
"gen_im_acc_amu_urn","Reflection"
"gen_im_acc_amu_var","Varathorn's Amulet"
"gen_im_acc_amu_war","Warden's Oath"
"gen_im_acc_amu_wil","Par Vollen Willstone"
"gen_im_acc_amu_wit","Heart of Witherfang"
"gen_im_acc_blt_and","Andruil's Blessing"
"gen_im_acc_blt_c1a","Ephemeralist's Belt"
"gen_im_acc_blt_c1b","Destructionist's Belt"
"gen_im_acc_blt_c1c","Creationist's Cord"
"gen_im_acc_blt_cir1","Earthen Cinch"
"gen_im_acc_blt_cir2","Buckle of the Winds"
"gen_im_acc_blt_d1a","Dwarven Merchant's Belt"
"gen_im_acc_blt_d1b","Dwarven Smith's Belt"
"gen_im_acc_blt_d1c","Dwarven Warrior's Belt"
"gen_im_acc_blt_e1a","Elfrope"
"gen_im_acc_blt_e1b","Dalish Leather Belt"
"gen_im_acc_blt_e1c","Dalish Hunter's Belt"
"gen_im_acc_blt_f1a","Hardy's Belt"
"gen_im_acc_blt_f1b","Fencer's Cinch"
"gen_im_acc_blt_f1c","Longbowman's Belt"
"gen_im_acc_blt_f2a","Sword Belt"
"gen_im_acc_blt_f2b","Swordsman's Girdle"
"gen_im_acc_blt_f2c","Ornate Leather Belt"
"gen_im_acc_blt_log","Borders Yet to Be"
"gen_im_acc_blt_ogh","One for the Ditch"
"gen_im_acc_blt_t1a","Belt of the Magister Lords"
"gen_im_acc_blt_t1b","Magister's Cinch"
"gen_im_acc_blt_t1c","Archivist's Sash"
"gen_im_acc_blt_wyn","Silver Aron"
"gen_im_acc_blt_zev","Mixed Metal Rounds"
"gen_im_acc_rng_age","Ring of Ages"
"gen_im_acc_rng_ali","Runic Worry Token"
"gen_im_acc_rng_bld","Blood Ring"
"gen_im_acc_rng_cir1","Focus Ring"
"gen_im_acc_rng_cir2","Iced Band"
"gen_im_acc_rng_cld10","Frostshear"
"gen_im_acc_rng_cld5","Hailstone"
"gen_im_acc_rng_ele10","Dalish Battery"
"gen_im_acc_rng_ele5","Twitch"
"gen_im_acc_rng_exp","Memory Band"
"gen_im_acc_rng_fir10","Ember"
"gen_im_acc_rng_gld","Gold Ring"
"gen_im_acc_rng_kep","Keeper's Ring"
"gen_im_acc_rng_key","Key to the City"
"gen_im_acc_rng_lif","Lifegiver"
"gen_im_acc_rng_mag","Lloyd's Magic Ring"
"gen_im_acc_rng_mph","Seal of Rat Red"
"gen_im_acc_rng_nat10","Ring of Selection"
"gen_im_acc_rng_nat5","Thorn"
"gen_im_acc_rng_r02","Silver Ring"
"gen_im_acc_rng_r03","Emerald Ring"
"gen_im_acc_rng_r04","Ring of Resistance"
"gen_im_acc_rng_r05","Surveyor"
"gen_im_acc_rng_r06","Ring of Study"
"gen_im_acc_rng_r07","Ring of Faith"
"gen_im_acc_rng_r09","Morrigan's Ring"
"gen_im_acc_rng_r11","Dusk Ring"
"gen_im_acc_rng_r12","Dawn Ring"
"gen_im_acc_rng_r14","Iron Ring"
"gen_im_acc_rng_r15","Ring of the Warrior"
"gen_im_acc_rng_r16","Silverleaf"
"gen_im_acc_rng_r18","Golden Ring"
"gen_im_acc_rng_spr10","Dreamsever"
"gen_im_acc_rng_spr5","Spiral Band"
"gen_im_acc_rng_wed","Wedding Ring"
"gen_im_arm_bot_hvy_cer","Ceremonial Armored Boots"
"gen_im_arm_bot_hvy_dil","Boots of Diligence"
"gen_im_arm_bot_hvy_drb","Wade's Superior Heavy Dragonscale Boots"
"gen_im_arm_bot_hvy_drw","Wade's Heavy Dragonscale Boots"
"gen_im_arm_bot_hvy_dwv","Dwarven Heavy Boots"
"gen_im_arm_bot_hvy_hch","Heavy Chainmail Boots"
"gen_im_arm_bot_lgt_ada","Adaia's Boots"
"gen_im_arm_bot_lgt_ant","Antivan Leather Boots"
"gen_im_arm_bot_lgt_dal","Dalish Boots"
"gen_im_arm_bot_lgt_dex","Silverhammer's Tackmasters"
"gen_im_arm_bot_lgt_dey","Deygan's Boots"
"gen_im_arm_bot_lgt_df1","Enchanter's Footing"
"gen_im_arm_bot_lgt_df2","Magus War Boots"
"gen_im_arm_bot_lgt_dod","Imperial Weavers"
"gen_im_arm_bot_lgt_drb","Wade's Superior Drakeskin Boots"
"gen_im_arm_bot_lgt_drw","Wade's Drakeskin Boots"
"gen_im_arm_bot_lgt_dus","Duster Leather Boots"
"gen_im_arm_bot_lgt_ltr","Leather Boots"
"gen_im_arm_bot_lgt_mag","Fade Striders"
"gen_im_arm_bot_lgt_msl","Silverhammer's Evaders"
"gen_im_arm_bot_lgt_new","Bard's Dancing Shoes"
"gen_im_arm_bot_lgt_rlr","Studded Leather Boots"
"gen_im_arm_bot_mas_chv","Chevalier's Boots"
"gen_im_arm_bot_mas_cpl","Commander's Plate Boots"
"gen_im_arm_bot_mas_drb","Wade's Superior Dragonbone Plate Boots"
"gen_im_arm_bot_mas_drw","Wade's Dragonbone Plate Boots"
"gen_im_arm_bot_mas_dwv","Dwarven Massive Armored Boots"
"gen_im_arm_bot_mas_eff","Effort's Boots"
"gen_im_arm_bot_mas_hpl","Heavy Plate Boots"
"gen_im_arm_bot_mas_jug","Juggernaut Plate Boots"
"gen_im_arm_bot_mas_leg","Boots of the Legion"
"gen_im_arm_bot_mas_log","Armor of the River Dane Boots"
"gen_im_arm_bot_mas_tmp","Templar Boots"
"gen_im_arm_bot_med_chn","Chainmail Boots"
"gen_im_arm_bot_med_drb","Wade's Superior Dragonskin Boots"
"gen_im_arm_bot_med_drw","Wade's Dragonskin Boots"
"gen_im_arm_bot_med_dwi","Dwarven Noble Armored Boots"
"gen_im_arm_bot_med_dwv","Dwarven Armored Boots"
"gen_im_arm_bot_med_elv","Ancient Elven Boots"
"gen_im_arm_bot_med_scl","Scale Boots"
"gen_im_arm_bot_med_spl","Splintmail Boots"
"gen_im_arm_cht_hvy_cer","Ceremonial Armor"
"gen_im_arm_cht_hvy_dil","Armor of Diligence"
"gen_im_arm_cht_hvy_drb","Wade's Superior Heavy Dragonscale Armor"
"gen_im_arm_cht_hvy_drw","Wade's Heavy Dragonscale Armor"
"gen_im_arm_cht_hvy_dwg","Dwarven Guard Armor"
"gen_im_arm_cht_hvy_dwv","Dwarven Heavy Armor"
"gen_im_arm_cht_hvy_evn","Evon the Great's Mail"
"gen_im_arm_cht_hvy_hch","Heavy Chainmail"
"gen_im_arm_cht_hvy_sdg","Superior Dwarven Guard Armor"
"gen_im_arm_cht_lgt_dal","Dalish Armor"
"gen_im_arm_cht_lgt_drb","Wade's Superior Drakeskin Leather Armor"
"gen_im_arm_cht_lgt_drw","Wade's Drakeskin Leather Armor"
"gen_im_arm_cht_lgt_dus","Duster Leather Armor"
"gen_im_arm_cht_lgt_fel","The Felon's Coat"
"gen_im_arm_cht_lgt_ltr","Leather Armor"
"gen_im_arm_cht_lgt_new","Shadow of the Empire"
"gen_im_arm_cht_lgt_rlr","Studded Leather Armor"
"gen_im_arm_cht_mas_chv","Chevalier's Armor"
"gen_im_arm_cht_mas_cpl","Commander's Plate Armor"
"gen_im_arm_cht_mas_drb","Wade's Superior Dragonbone Plate Armor"
"gen_im_arm_cht_mas_drw","Wade's Dragonbone Plate Armor"
"gen_im_arm_cht_mas_dwv","Dwarven Massive Armor"
"gen_im_arm_cht_mas_eff","Effort"
"gen_im_arm_cht_mas_hpl","Heavy Plate Armor"
"gen_im_arm_cht_mas_jug","Juggernaut Plate Armor"
"gen_im_arm_cht_mas_leg","Armor of the Legion"
"gen_im_arm_cht_mas_log","Armor of the River Dane"
"gen_im_arm_cht_mas_tem","Armor of the Divine Will"
"gen_im_arm_cht_mas_tmp","Templar Armor"
"gen_im_arm_cht_mas_tmp_a","Templar Armor"
"gen_im_arm_cht_mas_tmp_b","Knight Commander's Plate"
"gen_im_arm_cht_med_chn","Chainmail"
"gen_im_arm_cht_med_drb","Wade's Superior Dragonskin Armor"
"gen_im_arm_cht_med_drw","Wade's Dragonskin Armor"
"gen_im_arm_cht_med_dwi","Dwarven Noble Armor"
"gen_im_arm_cht_med_dwv","Dwarven Armor"
"gen_im_arm_cht_med_elv","Ancient Elven Armor"
"gen_im_arm_cht_med_scl","Scale Armor"
"gen_im_arm_cht_med_sdw","Shielded Dwarven Armor"
"gen_im_arm_cht_med_spl","Splintmail"
"gen_im_arm_cht_med_var","Varathorn's Armor"
"gen_im_arm_glv_all","Elementalist's Grasp"
"gen_im_arm_glv_bsb1","Angled Strikers"
"gen_im_arm_glv_bsb2","Backhands"
"gen_im_arm_glv_bsb3","Red Jenny Seekers"
"gen_im_arm_glv_crt1","Coarse Cut Gauntlets"
"gen_im_arm_glv_crt5","Pushback Strikers"
"gen_im_arm_glv_hvy_cer","Ceremonial Armored Gloves"
"gen_im_arm_glv_hvy_dil","Gloves of Diligence"
"gen_im_arm_glv_hvy_drb","Wade's Superior Heavy Dragonscale Gloves"
"gen_im_arm_glv_hvy_drw","Wade's Heavy Dragonscale Gloves"
"gen_im_arm_glv_hvy_dwv","Dwarven Heavy Gloves"
"gen_im_arm_glv_hvy_hch","Heavy Chainmail Gloves"
"gen_im_arm_glv_lgt_ap1","Imperial Reinforced Gloves"
"gen_im_arm_glv_lgt_ap3","Qunari Siege Gauntlets"
"gen_im_arm_glv_lgt_ap5","Gloves of Guile"
"gen_im_arm_glv_lgt_cld1","Polar Gauntlets"
"gen_im_arm_glv_lgt_cld2","Ashen Gloves"
"gen_im_arm_glv_lgt_dal","Dalish Gloves"
"gen_im_arm_glv_lgt_drb","Wade's Superior Drakeskin Gloves"
"gen_im_arm_glv_lgt_drw","Wade's Drakeskin Gloves"
"gen_im_arm_glv_lgt_dus","Duster Leather Gloves"
"gen_im_arm_glv_lgt_ele1","Charged Mitts"
"gen_im_arm_glv_lgt_ele2","Storm Talons"
"gen_im_arm_glv_lgt_fir1","Pocketed Searing Gloves"
"gen_im_arm_glv_lgt_fir2","Cinderfel Gauntlets"
"gen_im_arm_glv_lgt_ltr","Leather Gloves"
"gen_im_arm_glv_lgt_nat1","Lend of the Lion"
"gen_im_arm_glv_lgt_nat2","Silk Weave Gloves"
"gen_im_arm_glv_lgt_new","Katriel's Grasp"
"gen_im_arm_glv_lgt_rlr","Studded Leather Gloves"
"gen_im_arm_glv_lgt_spr1","Spirit Hands"
"gen_im_arm_glv_lgt_spr2","Black Hand Gauntlets"
"gen_im_arm_glv_mas_chv","Chevalier's Gloves"
"gen_im_arm_glv_mas_cpl","Commander's Plate Gloves"
"gen_im_arm_glv_mas_drb","Wade's Superior Dragonbone Plate Gloves"
"gen_im_arm_glv_mas_drw","Wade's Dragonbone Plate Gloves"
"gen_im_arm_glv_mas_dwv","Dwarven Massive Armored Gloves"
"gen_im_arm_glv_mas_eff","Effort's Gloves"
"gen_im_arm_glv_mas_hpl","Heavy Plate Gloves"
"gen_im_arm_glv_mas_jug","Juggernaut Plate Gloves"
"gen_im_arm_glv_mas_leg","Gloves of the Legion"
"gen_im_arm_glv_mas_log","Armor of the River Dane Gloves"
"gen_im_arm_glv_mas_tem","Templar Gauntlets"
"gen_im_arm_glv_med_chn","Chainmail Gloves"
"gen_im_arm_glv_med_drb","Wade's Superior Dragonskin Gloves"
"gen_im_arm_glv_med_drw","Wade's Dragonskin Gloves"
"gen_im_arm_glv_med_dwi","Dwarven Noble Armored Gloves"
"gen_im_arm_glv_med_dwv","Dwarven Armored Gloves"
"gen_im_arm_glv_med_elv","Ancient Elven Gloves"
"gen_im_arm_glv_med_scl","Scale Gloves"
"gen_im_arm_glv_med_spl","Splintmail Gloves"
"gen_im_arm_hel_hvy_com","Commander's Helm"
"gen_im_arm_hel_hvy_dsl","Corruption"
"gen_im_arm_hel_hvy_dwv","Heavy Dwarven Helmet"
"gen_im_arm_hel_hvy_exc","Executioner's Helm"
"gen_im_arm_hel_hvy_grf","Griffon's Helm"
"gen_im_arm_hel_hvy_gry","Grey Warden Helmet"
"gen_im_arm_hel_hvy_leg","Helm of the Legion"
"gen_im_arm_hel_hvy_prv","Proving Helm"
"gen_im_arm_hel_hvy_quc","Qunari Commander Helm"
"gen_im_arm_hel_hvy_red","Helm of the Red"
"gen_im_arm_hel_hvy_sol","Soldier's Helm"
"gen_im_arm_hel_hvy_tha","Thane Helmet"
"gen_im_arm_hel_lgt_aim","Armsman's Tensioner"
"gen_im_arm_hel_lgt_crn","Paragon Crown"
"gen_im_arm_hel_lgt_crt","The Long Sight"
"gen_im_arm_hel_lgt_cun","Quicksilver Arming Cap"
"gen_im_arm_hel_lgt_dex","Free Scout Arming Cap"
"gen_im_arm_hel_lgt_ltr","Leather Helm"
"gen_im_arm_hel_lgt_men1","Qunari Thickened Cap"
"gen_im_arm_hel_lgt_men2","Conspirator's Foil"
"gen_im_arm_hel_lgt_own","Owen's Remasterwork"
"gen_im_arm_hel_lgt_rlr","Studded Leather Helm"
"gen_im_arm_hel_lgt_sta","Longrunner's Cap"
"gen_im_arm_hel_lgt_std","Studded Helmet"
"gen_im_arm_hel_mag_app","Apprentice Cowl"
"gen_im_arm_hel_mag_con","Collective Arming Cowl"
"gen_im_arm_hel_mag_enc","Enchanter Cowl"
"gen_im_arm_hel_mag_fen","First Enchanter's Cowl"
"gen_im_arm_hel_mag_joa","Cameo Cowl"
"gen_im_arm_hel_mag_lib","The Libertarian's Cowl"
"gen_im_arm_hel_mag_men","Enchanter's Arming Cap"
"gen_im_arm_hel_mag_mn2","Reinforced Magus Cowl"
"gen_im_arm_hel_mas_com","Knight-Commander's Helm"
"gen_im_arm_hel_mas_dty","Duty"
"gen_im_arm_hel_mas_inf","Heavy Infantry Helmet"
"gen_im_arm_hel_mas_jug","Juggernaut Helm"
"gen_im_arm_hel_mas_phy","Rock-Knocker"
"gen_im_arm_hel_mas_sol","Soldier's Heavy Helm"
"gen_im_arm_hel_mas_sta","Standard Bearer's Helm"
"gen_im_arm_hel_mas_tmp","Templar Helm"
"gen_im_arm_hel_med_bar","Barbarian Helmet"
"gen_im_arm_hel_med_dwv","Dwarven Helmet"
"gen_im_arm_hel_med_elv","Ancient Elven Helm"
"gen_im_arm_hel_med_hel","Helmet"
